Codigo,Producto,Cod Barra,Rubro,Sub Rubro,Proveedor,Marca,Moneda,Costo,Porc. Utilidad
294000329,BOMBACHA UNIVERSAL JALINE ART 0083,906215,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,406.32","60,00"
294000330,BOMBACHA UNIVERSAL JALINE ART 0093,906216,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,635.28","60,00"
294000331,BOMBACHA UNIVERSAL JALINE ART 0103,906217,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,937.68","60,00"
294000332,BOMBACHA UNIVERSAL JALINE ART 0203,906218,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,937.68","60,00"
294000333,BOMBACHA UNIVERSAL JALINE ART 0303,906219,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,937.68","60,00"
294000334,BOMBACHA UNIVERSAL JALINE ART 0403,906220,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,083.40","60,00"
294000335,BOMBACHA UNIVERSAL JALINE ART 0443,906221,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,406.32","60,00"
294000336,BOMBACHA UNIVERSAL JALINE ART 0503,906222,LENCERIA,UNIVERSAL,,JALINE,PESOS,"4,974.48","60,00"
294000337,BOMBACHA UNIVERSAL JALINE ART 0663,906223,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,406.32","60,00"
294000338,BOMBACHA UNIVERSAL JALINE ART 0773,906224,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,406.32","60,00"
294000339,BOMBACHA UNIVERSAL JALINE ART 0803,906225,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,083.40","60,00"
294000340,BOMBACHA UNIVERSAL JALINE ART 0883,906226,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,406.32","60,00"
294000341,BOMBACHA UNIVERSAL JALINE ART 0903,906227,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,264.88","60,00"
294000342,BOMBACHA UNIVERSAL JALINE ART 0953,906228,LENCERIA,UNIVERSAL,,JALINE,PESOS,"4,881.60","60,00"
294000343,BOMBACHA UNIVERSAL JALINE ART 0993,906229,LENCERIA,UNIVERSAL,,JALINE,PESOS,"5,221.80","60,00"
294000344,BOMBACHA UNIVERSAL JALINE ART 1003,906230,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,406.32","60,00"
294000345,BOMBACHA UNIVERSAL JALINE ART 1103,906231,LENCERIA,UNIVERSAL,,JALINE,PESOS,"2,802.60","60,00"
294000346,BOMBACHA UNIVERSAL JALINE ART 1203,906232,LENCERIA,UNIVERSAL,,JALINE,PESOS,"2,950.00","60,00"
294000347,BOMBACHA UNIVERSAL JALINE ART 3103,906233,LENCERIA,UNIVERSAL,,JALINE,PESOS,"3,295.00","60,00"
294000348,BOMBACHA UNIVERSAL JALINE ART 3503,906234,LENCERIA,UNIVERSAL,,JALINE,PESOS,"2,990.52","60,00"
294000349,BOMBACHA UNIVERSAL JALINE ART 3803,906235,LENCERIA,UNIVERSAL,,JALINE,PESOS,"2,990.52","60,00"
294000355,BOMBACHA VEDETINA JALINE ART 0060/1,906241,LENCERIA,VEDETINA,,JALINE,PESOS,"2,311.00","60,00"
294000356,BOMBACHA VEDETINA JALINE ART 0070/1,906242,LENCERIA,VEDETINA,,JALINE,PESOS,"2,651.40","60,00"
294000357,BOMBACHA VEDETINA JALINE ART 0080/1,906243,LENCERIA,VEDETINA,,JALINE,PESOS,"2,338.20","60,00"
294000358,BOMBACHA VEDETINA JALINE ART 0090/1,906244,LENCERIA,VEDETINA,,JALINE,PESOS,"2,562.84","60,00"
294000359,BOMBACHA VEDETINA JALINE ART 0100/1,906245,LENCERIA,VEDETINA,,JALINE,PESOS,"2,338.20","60,00"
294000360,BOMBACHA VEDETINA JALINE ART 011,906246,LENCERIA,VEDETINA,,JALINE,PESOS,"2,147.04","60,00"
294000361,BOMBACHA VEDETINA JALINE ART 012,906247,LENCERIA,VEDETINA,,JALINE,PESOS,"2,147.04","60,00"
294000362,BOMBACHA VEDETINA JALINE ART 0200/1,906248,LENCERIA,VEDETINA,,JALINE,PESOS,"2,338.20","60,00"
294000363,BOMBACHA VEDETINA JALINE ART 0400/1,906249,LENCERIA,VEDETINA,,JALINE,PESOS,"1,751.76","60,00"
294000364,BOMBACHA VEDETINA JALINE ART 0440/1,906250,LENCERIA,VEDETINA,,JALINE,PESOS,"2,338.20","60,00"
294000365,BOMBACHA VEDETINA JALINE ART 0660/1,906251,LENCERIA,VEDETINA,,JALINE,PESOS,"2,338.20","60,00"
294000366,BOMBACHA VEDETINA JALINE ART 0770/1,906252,LENCERIA,VEDETINA,,JALINE,PESOS,"2,338.20","60,00"
294000367,BOMBACHA VEDETINA JALINE ART 0800/1,906253,LENCERIA,VEDETINA,,JALINE,PESOS,"2,338.20","60,00"
294000368,BOMBACHA VEDETINA JALINE ART 0880/1,906254,LENCERIA,VEDETINA,,JALINE,PESOS,"2,338.20","60,00"
294000369,BOMBACHA VEDETINA JALINE ART 0900/1,906255,LENCERIA,VEDETINA,,JALINE,PESOS,"2,562.84","60,00"
294000370,BOMBACHA VEDETINA JALINE ART 0950/1,906256,LENCERIA,VEDETINA,,JALINE,PESOS,"3,290.76","60,00"
294000371,BOMBACHA VEDETINA JALINE ART 0990/1,906257,LENCERIA,VEDETINA,,JALINE,PESOS,"3,290.76","60,00"
294000372,BOMBACHA VEDETINA JALINE ART 1000/1,906258,LENCERIA,VEDETINA,,JALINE,PESOS,"1,801.43","60,00"
294000373,BOMBACHA VEDETINA JALINE ART 1100/1,906259,LENCERIA,VEDETINA,,JALINE,PESOS,"1,801.43","60,00"
294000374,BOMBACHA VEDETINA JALINE ART 1200/1,906260,LENCERIA,VEDETINA,,JALINE,PESOS,"1,982.88","60,00"
294000375,BOMBACHA VEDETINA JALINE ART 1300/1,906261,LENCERIA,VEDETINA,,JALINE,PESOS,"1,801.43","60,00"
294000376,BOMBACHA VEDETINA JALINE ART 2000/1,906262,LENCERIA,VEDETINA,,JALINE,PESOS,"1,801.43","60,00"
294000377,BOMBACHA VEDETINA JALINE ART 2200/1,906263,LENCERIA,VEDETINA,,JALINE,PESOS,"1,982.88","60,00"
294000378,BOMBACHA VEDETINA JALINE ART 3100/1,906264,LENCERIA,VEDETINA,,JALINE,PESOS,"2,579.04","60,00"
294000379,BOMBACHA VEDETINA JALINE ART 3500/1,906265,LENCERIA,VEDETINA,,JALINE,PESOS,"2,345.76","60,00"
294000380,BOMBACHA VEDETINA JALINE ART 4000/1,906266,LENCERIA,VEDETINA,,JALINE,PESOS,"1,801.43","60,00"
294000381,BOMBACHA VEDETINA JALINE ART 5000/1,906267,LENCERIA,VEDETINA,,JALINE,PESOS,"1,801.43","60,00"
294000231,BOMBACHA COLALESS ESTAMPADA ALG Y LYCRA KIERO,906116,LENCERIA,BOMBACHA,,KIERO,PESOS,"1,437.50","60,00"
294000240,BOMBACHA COLALESS JALINE ART 255,906125,LENCERIA,COLALESS,,JALINE,PESOS,"1,080.23","60,00"
294000243,BOMBACHA COLALESS LISA / ESTAMPADA ALGODON KIERO,906128,LENCERIA,COLALESS,,KIERO,PESOS,"1,306.40","60,00"
294000244,BOMBACHA COLALESS LISA ALG Y LYCRA SOL Y ORO,906129,LENCERIA,COLALESS,,SOL Y ORO,PESOS,"2,530.00","60,00"
294000245,BOMBACHA COLALESS MICROFIBRA PUNTOS KIERO,906130,LENCERIA,COLALESS,,KIERO,PESOS,800.25,"60,00"
294000246,BOMBACHA ESPECIAL ALG Y LYCRA LISA KIERO,906131,LENCERIA,BOMBACHA ESPECIAL,,KIERO,PESOS,"1,355.74","60,00"
294000247,BOMBACHA ESPECIAL CLASICA ALG Y LYCRA ESTAMPADA KIERO,906132,LENCERIA,BOMBACHA ESPECIAL,,KIERO,PESOS,"1,355.74","60,00"
294000248,BOMBACHA ESPECIAL JALINE ART 0064,906133,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,822.51","60,00"
294000249,BOMBACHA ESPECIAL JALINE ART 0074,906134,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,933.19","60,00"
294000250,BOMBACHA ESPECIAL JALINE ART 0084,906135,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"2,036.49","60,00"
294000251,BOMBACHA ESPECIAL JALINE ART 0094,906136,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"2,257.85","60,00"
294000252,BOMBACHA ESPECIAL JALINE ART 0204,906137,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,776.77","60,00"
294000253,BOMBACHA ESPECIAL JALINE ART 0404,906138,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,927.29","60,00"
294000254,BOMBACHA ESPECIAL JALINE ART 0444,906139,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,825.47","60,00"
294000255,BOMBACHA ESPECIAL JALINE ART 0664,906140,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,927.29","60,00"
294000256,BOMBACHA ESPECIAL JALINE ART 0665,906141,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,822.51","60,00"
294000257,BOMBACHA ESPECIAL JALINE ART 0774,906142,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,778.24","60,00"
294000258,BOMBACHA ESPECIAL JALINE ART 0804,906143,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,931.72","60,00"
294000259,BOMBACHA ESPECIAL JALINE ART 0904,906144,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,887.45","60,00"
294000260,BOMBACHA ESPECIAL JALINE ART 0994,906145,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"2,957.34","60,00"
294000261,BOMBACHA ESPECIAL JALINE ART 1104,906146,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,524.42","60,00"
294000262,BOMBACHA ESPECIAL JALINE ART 1204,906147,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,639.52","60,00"
294000263,BOMBACHA ESPECIAL JALINE ART 304,906148,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"2,189.97","60,00"
294000264,BOMBACHA ESPECIAL JALINE ART 3104,906149,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,722.16","60,00"
294000265,BOMBACHA ESPECIAL JALINE ART 3504,906150,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,571.64","60,00"
294000266,BOMBACHA ESPECIAL JALINE ART 3804,906151,LENCERIA,BOMBACHA ESPECIAL,,JALINE,PESOS,"1,571.64","60,00"
294000267,BOMBACHA ESPECIAL MICROFIBRA PUNTOS KIERO,906152,LENCERIA,BOMBACHA ESPECIAL,,KIERO,PESOS,"1,703.68","60,00"
294000268,BOMBACHA NENA CHERRY ALG Y LYCRA T 12-14-16,906153,LENCERIA,BOMBACHA NENA,,CHERRY,PESOS,797.85,"60,00"
294000269,BOMBACHA NENA CHERRY ALG Y LYCRA T 4-6-8,906154,LENCERIA,BOMBACHA NENA,,CHERRY,PESOS,553.09,"60,00"
294000270,BOMBACHA NENA CHERRY DOBLE ESTAMPA ALG Y LYCRA T 10-12,906155,LENCERIA,BOMBACHA NENA,,CHERRY,PESOS,671.87,"60,00"
294000271,BOMBACHA NENA CHERRY DOBLE ESTAMPA ALG Y LYCRA T 4-6-8,906156,LENCERIA,BOMBACHA NENA,,CHERRY,PESOS,579.49,"60,00"
294000292,BOMBACHA NENA KIERO LISA ALG Y LYCRA,906177,LENCERIA,BOMBACHA NENA,,KIERO,PESOS,704.27,"60,00"
294000293,BOMBACHA NENA KIERO SUNSHINE,906178,LENCERIA,BOMBACHA NENA,,KIERO,PESOS,791.85,"60,00"
2940002931,BOMBACHA NENA YIYI ART 309 - 7M*24,906179,LENCERIA,BOMBACHA NENA,,YIYI,PESOS,650.00,"60,00"
294000294,BOMBACHA SUPER ESPECIAL JALINE ART 0405,906180,LENCERIA,BOMBACHA SUPER ESPECIAL,,JALINE,PESOS,"2,337.54","60,00"
294000295,BOMBACHA SUPER ESPECIAL JALINE ART 0805,906181,LENCERIA,BOMBACHA SUPER ESPECIAL,,JALINE,PESOS,"2,337.54","60,00"
294000296,BOMBACHA TIRO CORTO ALG Y LYCRA CALADA SOL Y ORO,906182,LENCERIA,TIRO CORTO,,SOL Y ORO,PESOS,"1,744.47","60,00"
294000297,BOMBACHA TIRO CORTO ALG Y LYCRA ESTAMPADA KIERO,906183,LENCERIA,TIRO CORTO,,KIERO,PESOS,"1,078.60","60,00"
294000298,BOMBACHA TIRO CORTO ALG Y LYCRA LISA KIERO,906184,LENCERIA,TIRO CORTO,,KIERO,PESOS,"1,007.81","60,00"
294000299,BOMBACHA TIRO CORTO ALG Y LYCRA LISA SOL Y ORO,906185,LENCERIA,TIRO CORTO,,SOL Y ORO,PESOS,"1,492.52","60,00"
294000323,BOMBACHA TIRO CORTO MICROFIBRA PUNTOS KIERO,906209,LENCERIA,TIRO CORTO,,KIERO,PESOS,"1,287.36","60,00"
294000324,BOMBACHA UNIVERSAL ALG Y LYCRA CAVADA ESTAMPADA KIERO,906210,LENCERIA,UNIVERSAL,,KIERO,PESOS,"1,217.77","60,00"
294000325,BOMBACHA UNIVERSAL ALG Y LYCRA LISA KIERO,906211,LENCERIA,UNIVERSAL,,KIERO,PESOS,"1,184.17","60,00"
294000326,BOMBACHA UNIVERSAL ALG Y LYCRA LISA SOL Y ORO,906212,LENCERIA,UNIVERSAL,,SOL Y ORO,PESOS,"1,900.44","60,00"
294000350,BOMBACHA UNIVERSAL MICROFIBRA PUNTOS KIERO,906236,LENCERIA,UNIVERSAL,,KIERO,PESOS,"1,599.30","60,00"
294000351,BOMBACHA VEDETINA ALG Y LYCRA CALADA SOL Y ORO,906237,LENCERIA,VEDETINA,,SOL Y ORO,PESOS,"2,645.00","60,00"
294000352,BOMBACHA VEDETINA ALG Y LYCRA ESTAMPADA KIERO,906238,LENCERIA,VEDETINA,,KIERO,PESOS,766.65,"60,00"
294000353,BOMBACHA VEDETINA ALG Y LYCRA LISA KIERO,906239,LENCERIA,VEDETINA,,KIERO,PESOS,730.66,"60,00"
294000354,BOMBACHA VEDETINA ALGODON / LYCRA LISA SOL Y ORO,906240,LENCERIA,VEDETINA,,SOL Y ORO,PESOS,"2,530.00","60,00"
294000382,BOMBACHA VEDETINA MICROFIBRA PUNTOS KIERO,906268,LENCERIA,VEDETINA,,KIERO,PESOS,905.83,"60,00"
294000387,BOXER DUFOUR ALG BATIK SIN COSTURA ART 11831 T1 A T5,906273,LENCERIA,BOXER,,DUFOUR,PESOS,"3,203.00","60,00"
2940003905,BOXER DUFOUR ALG COMBINADO RAYAS ART 11842,906282,LENCERIA,BOXER,,DUFOUR,PESOS,"3,203.00","60,00"
294000388,BOXER DUFOUR ALG MELANGE SIN COSTURA ART 11838,906274,LENCERIA,BOXER,,DUFOUR,PESOS,"3,260.00","60,00"
2940003907,BOXER DUFOUR ALG SIN COSTURA ART 12056,906284,LENCERIA,BOXER,,DUFOUR,PESOS,"4,960.00","60,00"
294000389,BOXER DUFOUR ALG SIN COSTURA DEGRADE ART 11855,906275,LENCERIA,BOXER,,DUFOUR,PESOS,"3,125.00","60,00"
294000390,BOXER DUFOUR ALG SIN COSTURA LISO ART 12050,906276,LENCERIA,BOXER,,DUFOUR,PESOS,"5,085.00","60,00"
2940003906,BOXER DUFOUR ALG SIN COSTURA RAYADO ART 12051,906283,LENCERIA,BOXER,,DUFOUR,PESOS,"3,515.00","60,00"
294000391,BOXER DUFOUR ALG SIN COSTURA TRAMA Y RAYAS ART 11859,906287,LENCERIA,BOXER,,DUFOUR,PESOS,"3,220.00","60,00"
294000392,BOXER DUFOUR ALG Y LUCRA C/CINTURA BICOLOR ART 12024,906292,LENCERIA,BOXER,,DUFOUR,PESOS,"5,610.00","60,00"
294000393,BOXER DUFOUR ALG Y LYCRA C/CINTURA A LA VISTA ART 12058,906293,LENCERIA,BOXER,,DUFOUR,PESOS,"5,850.00","60,00"
2940003908,BOXER DUFOUR ALG Y LYCRA CON CINTURA A LA VISTA ART 12058 T1 AL T5,906285,LENCERIA,BOXER,,DUFOUR,PESOS,"5,850.00","60,00"
2940003909,BOXER DUFOUR ART 11789,906286,LENCERIA,BOXER,,DUFOUR,PESOS,"2,992.00","60,00"
29400039041,BOXER DUFOUR ART 11812 T S / XL,906281,LENCERIA,BOXER,,DUFOUR,PESOS,"3,250.00","60,00"
2940003910,BOXER DUFOUR ART 11843 T S / XL,906288,LENCERIA,BOXER,,DUFOUR,PESOS,"3,730.00","60,00"
2940003911,BOXER DUFOUR ART 11854 T S / XL,906289,LENCERIA,BOXER,,DUFOUR,PESOS,"1,900.00","60,00"
2940003912,BOXER DUFOUR ART 11860 T S / XL,906290,LENCERIA,BOXER,,DUFOUR,PESOS,"1,900.00","60,00"
2940003913,BOXER DUFOUR ART 11863 T S / XL,906291,LENCERIA,BOXER,,DUFOUR,PESOS,"3,150.00","60,00"
294000394,BOXER DUFOUR RAYAS ANCHAS SIN COSTURA ART 12062,906294,LENCERIA,BOXER,,DUFOUR,PESOS,"4,720.00","60,00"
ME4653,BOXER EYELIT ART 4653 TALLE S AL XXL,909226,LENCERIA,BOXER,,EYELIT,PESOS,"2,829.00","60,00"
ME9774,BOXER EYELIT ART 525 TALLE S AL XXL,909296,LENCERIA,BOXER,,EYELIT,PESOS,"2,530.00","60,00"
ME1414,BOXER EYELIT ART 594 TALLE S AL XXL,909151,LENCERIA,BOXER,,EYELIT,PESOS,"3,565.00","60,00"
ME594,BOXER EYELIT ART 594 TALLE S AL XXL,909269,LENCERIA,BOXER,,EYELIT,PESOS,"4,048.00","60,00"
2940003901,BOXER NIÑO DUFOUR ART 11869 T4-T12,906277,LENCERIA,BOXER NIÑO,,DUFOUR,PESOS,"2,675.00","60,00"
2940003902,BOXER NIÑO DUFOUR ART 11976 T4-T12,906278,LENCERIA,BOXER NIÑO,,DUFOUR,PESOS,"4,730.00","60,00"
2940003903,BOXER NIÑO DUFOUR ART 12093 T4-T12,906279,LENCERIA,BOXER NIÑO,,DUFOUR,PESOS,"2,770.00","60,00"
2940003904,BOXER NIÑO DUFOUR ART 20700 T4-T10 DISNEY,906280,LENCERIA,BOXER NIÑO,,DUFOUR,PESOS,"1,140.65","60,00"
LEN255589555,BRADBURY SLIP ART 106 105 NIÑO T 24 AL T 36,908912,LENCERIA,CORPIÑO,,BRADBURY,PESOS,"5,150.00","60,00"
ME9892,CALZA TERMICA,909324,LENCERIA,,ECLIPSE,,PESOS,"4,900.00","60,00"
2940013821,CAMISETA COCOT MULTIFILAMENTO DAMA ART 5150/5151,907314,LENCERIA,CAMISETA,,COCOT,PESOS,"9,240.00","60,00"
294000460,CAMISETA DAMA NI-BEL MICROFIBRA ART 5002,906360,LENCERIA,CAMISETA,,NI-BEL,PESOS,"2,110.85","60,00"
657686765,CAMISETA NIBEL MUSELINA 5002,907839,LENCERIA,CAMISETA,,NI-BEL,PESOS,"2,101.38","60,00"
32563463,CAMISETA NIBEL MUSELINA TALLE ESPECIAL,907741,LENCERIA,CAMISETA,,NI-BEL,PESOS,"2,415.00","60,00"
LEN6990,CAMISETA TERMICA ADULTO,908914,LENCERIA,CAMISETA,,,PESOS,"6,500.00","60,00"
ME5410,CAMISETA TERMICA ESTAMPADA LINDA LUNA ¡OFERTA!,909243,LENCERIA,CAMISETA,,,PESOS,"5,000.00","60,00"
LEN8900,CAN CAN TERMICO LINDA LUNA TF-59989,908915,LENCERIA,CAN CAN,,LUNA,PESOS,"7,000.00","60,00"
M12258,CANCAN CASHMILON COCA NIÑO TALLE 10 ART 109,909113,LENCERIA,CANCAN,,COCA,PESOS,"8,200.00","60,00"
M12259,CANCAN CASHMILON COCA NIÑO TALLE 12 ART 109,909114,LENCERIA,CANCAN,,COCA,PESOS,"8,900.00","60,00"
M12254,CANCAN CASHMILON COCA NIÑO TALLE 2 ART 109,909109,LENCERIA,CANCAN,,COCA,PESOS,"5,600.00","60,00"
M12255,CANCAN CASHMILON COCA NIÑO TALLE 4 ART 109,909110,LENCERIA,CANCAN,,COCA,PESOS,"6,300.00","60,00"
M12256,CANCAN CASHMILON COCA NIÑO TALLE 6 ART 109,909111,LENCERIA,CANCAN,,COCA,PESOS,"6,900.00","60,00"
M12257,CANCAN CASHMILON COCA NIÑO TALLE 8 ART 109,909112,LENCERIA,CANCAN,,COCA,PESOS,"7,600.00","60,00"
M12244,CANCAN CASHMILON ORIANA ADULTO TALLE 1 S,909099,LENCERIA,CANCAN,,ORIANA,PESOS,"8,980.00","60,00"
M12245,CANCAN CASHMILON ORIANA ADULTO TALLE 2 M,909100,LENCERIA,CANCAN,,ORIANA,PESOS,"9,590.00","60,00"
M12246,CANCAN CASHMILON ORIANA ADULTO TALLE 3 L,909101,LENCERIA,CANCAN,,ORIANA,PESOS,"10,650.00","60,00"
M12247,CANCAN CASHMILON ORIANA ADULTO TALLE 4 XL,909102,LENCERIA,CANCAN,,ORIANA,PESOS,"11,240.00","60,00"
M12248,CANCAN CASHMILON ORIANA ADULTO TALLE 5 XXL,909103,LENCERIA,CANCAN,,ORIANA,PESOS,"11,980.00","60,00"
M12249,CANCAN CASHMILON SOKI ANORT ADULTO TALLE 38 40 S,909104,LENCERIA,CANCAN,,SOKI,PESOS,"8,980.00","60,00"
M12250,CANCAN CASHMILON SOKI ANORT ADULTO TALLE 42 44 M,909105,LENCERIA,CANCAN,,SOKI,PESOS,"9,590.00","60,00"
M12251,CANCAN CASHMILON SOKI ANORT ADULTO TALLE 46 48 L,909106,LENCERIA,CANCAN,,SOKI,PESOS,"10,650.00","60,00"
M12252,CANCAN CASHMILON SOKI ANORT ADULTO TALLE 52 54 XL,909107,LENCERIA,CANCAN,,SOKI,PESOS,"11,240.00","60,00"
M12253,CANCAN CASHMILON SOKI ANORT ADULTO TALLE 56 58 XXL,909108,LENCERIA,CANCAN,,SOKI,PESOS,"11,980.00","60,00"
294000473,CANCAN NI-BEL ART 3215 LYCRA DEDOS LIBRES T1-2-3,906373,LENCERIA,CANCAN,,NI-BEL,PESOS,974.10,"60,00"
294000474,CANCAN NI-BEL ART 3215 LYCRA DEDOS LIBRES T4,906374,LENCERIA,CANCAN,,NI-BEL,PESOS,"1,139.78","60,00"
294000475,CANCAN NI-BEL ART 3400 PATIN,906375,LENCERIA,CANCAN,,NI-BEL,PESOS,"3,530.00","60,00"
294000476,CANCAN NI-BEL ART 3400 PATIN STRASS,906376,LENCERIA,CANCAN,,NI-BEL,PESOS,"1,284.04","60,00"
294000477,CANCAN NI-BEL ART 3400L PATIN CON LUREX,906377,LENCERIA,CANCAN,,NI-BEL,PESOS,"1,284.04","60,00"
294000478,CANCAN NI-BEL ART 3559 SIN PIE ULTRAOPACA T1-2-3,906378,LENCERIA,CANCAN,,NI-BEL,PESOS,"1,119.69","60,00"
294000479,CANCAN NI-BEL ART 3559 SIN PIE ULTRAOPACA T4,906379,LENCERIA,CANCAN,,NI-BEL,PESOS,"1,344.03","60,00"
294000480,CANCAN NI-BEL ART 6556 RED T1-2-3-4,906380,LENCERIA,CANCAN,,NI-BEL,PESOS,"1,630.19","60,00"
294000481,CANCAN NI-BEL ART 725 NENA T000-00-0,906381,LENCERIA,CANCAN,,NI-BEL,PESOS,872.83,"60,00"
294000482,CANCAN NI-BEL ART 725 NENA T1-2,906382,LENCERIA,CANCAN,,NI-BEL,PESOS,"1,151.78","60,00"
294000483,CANCAN ORIANA NIÑO CASHMILON T0,906383,LENCERIA,CANCAN,,ORIANA,PESOS,"1,730.00","60,00"
294000484,CANCAN ORIANA NIÑO CASHMILON T00,906384,LENCERIA,CANCAN,,ORIANA,PESOS,"1,548.00","60,00"
294000486,CANCAN ORIANA NIÑO CASHMILON T1-2,906386,LENCERIA,CANCAN,,ORIANA,PESOS,"2,094.00","60,00"
294000485,CANCAN ORIANA NIÑO CASHMILON T11-12,906385,LENCERIA,CANCAN,,ORIANA,PESOS,"3,822.00","60,00"
294000487,CANCAN ORIANA NIÑO CASHMILON T3-4,906387,LENCERIA,CANCAN,,ORIANA,PESOS,"2,476.00","60,00"
294000488,CANCAN ORIANA NIÑO CASHMILON T5-6,906388,LENCERIA,CANCAN,,ORIANA,PESOS,"2,786.00","60,00"
294000489,CANCAN ORIANA NIÑO CASHMILON T7-8,906389,LENCERIA,CANCAN,,ORIANA,PESOS,"3,151.00","60,00"
294000490,CANCAN ORIANA NIÑO CASHMILON T9-10,906390,LENCERIA,CANCAN,,ORIANA,PESOS,"3,441.00","60,00"
ME5450,CANCAN PANTY ALG Y LYCRA QUILING ART SS52 JUVENIL,909248,LENCERIA,PANTY,,QUILING,PESOS,"1,897.50","60,00"
M12242,CANCAN STREECH NIÑO JUVENIL T L,909097,LENCERIA,CANCAN,,,PESOS,"6,750.00","60,00"
M12243,CANCAN STREECH NIÑO JUVENIL T M,909098,LENCERIA,CANCAN,,,PESOS,"6,160.00","60,00"
M12234,CANCAN STREECH NIÑO T 0,909089,LENCERIA,CANCAN,,COCA,PESOS,"3,250.00","60,00"
M12235,CANCAN STREECH NIÑO T 00,909090,LENCERIA,CANCAN,,COCA,PESOS,"2,800.00","60,00"
M12240,CANCAN STREECH NIÑO T 10,909095,LENCERIA,CANCAN,,COCA,PESOS,"5,020.00","60,00"
M12241,CANCAN STREECH NIÑO T 12,909096,LENCERIA,CANCAN,,COCA,PESOS,"5,400.00","60,00"
M12236,CANCAN STREECH NIÑO T 2,909091,LENCERIA,CANCAN,,COCA,PESOS,"3,540.00","60,00"
M12237,CANCAN STREECH NIÑO T 4,909092,LENCERIA,CANCAN,,COCA,PESOS,"3,920.00","60,00"
M12238,CANCAN STREECH NIÑO T 6,909093,LENCERIA,CANCAN,,COCA,PESOS,"4,240.00","60,00"
M12239,CANCAN STREECH NIÑO T 8,909094,LENCERIA,CANCAN,,COCA,PESOS,"4,600.00","60,00"
ACC8763,CINTA LEVANTA BUSTO BOOB TAPE LINDA LUNA,6971545909681,LENCERIA,CINTA,,BOOB TAPE,PESOS,"3,100.01","60,00"
294001382,COCOT LYCRA MICROMEDIAS ART 422,907313,LENCERIA,MEDIAS,,COCOT,PESOS,"2,361.00","60,00"
294000903,COCOT MEDIA 3/4 DESCANSO ART 220,906833,LENCERIA,MEDIAS,,COCOT,PESOS,"1,960.00","60,00"
294000917,COCOT MEDIA 3/4 LYCRA ART 85,906847,LENCERIA,MEDIAS,,COCOT,PESOS,"1,435.00","60,00"
294000901,COCOT MEDIA 3/4 LYCRA ULTRA OPACA ART 14,906831,LENCERIA,MEDIAS,,COCOT,PESOS,"2,106.00","60,00"
294001381,COCOT MEDIA 3/4 MICROMASAJE ART 7,907312,LENCERIA,MEDIAS,,COCOT,PESOS,"2,554.00","60,00"
294001383,COCOT MEDIA 3/4 MULTIFILAMENTO ART 420 - S/PUNTERA 420/1,907315,LENCERIA,MEDIAS,,COCOT,PESOS,"1,975.00","60,00"
294000900,COCOT MEDIA MULTIFILAMENTO CON LIGA ART 110,906830,LENCERIA,MEDIAS,,COCOT,PESOS,"1,680.00","60,00"
294001389,COCOT MEDIA PANTY LICRA SUAVE ART 64,907321,LENCERIA,MEDIAS,,COCOT,PESOS,"2,650.00","60,00"
294001388,COCOT MEDIA PANTY LICRA SUAVE ART 64 T5,907320,LENCERIA,MEDIAS,,COCOT,PESOS,"2,850.00","60,00"
294000904,COCOT MEDIUFLAS C/ANTIDESLIZANTE S/COSTURA C/LYCRA ART 3154-5,906834,LENCERIA,MEDIAS,,COCOT,PESOS,"2,574.00","60,00"
