Codigo,Producto,Cod Barra,Rubro,Sub Rubro,Proveedor,Marca,Moneda,Costo,Porc. Utilidad
190500002270,MALETIN FW 37X6X30 NEO 4454,903022,REGALERIA,MALETIN,,FW,PESOS,1.00,"120,00"
190500002271,MALETIN FW B-PACK 998330,903023,REGALERIA,MALETIN,,FW,PESOS,1.00,"120,00"
190500002272,MALETIN FW NINA 998143,903024,REGALERIA,MALETIN,,FW,PESOS,1.00,"120,00"
190500002273,MALETIN SABONIS C/FUELLE A4 F400A,903025,REGALERIA,MALETIN,,SABONIS,PESOS,1.20,"120,00"
190500002274,MALETIN SABONIS C/FUELLE T/O F400F,903026,REGALERIA,MALETIN,,SABONIS,PESOS,1.20,"120,00"
190500002275,MALETIN UNIFORM 2558-2561-2-3,903027,REGALERIA,MALETIN,,UNIFORM,PESOS,359.00,"120,00"
RE852,MALETIN WELLINGTON POLO 15692,909555,REGALERIA,MALETIN,,,PESOS,"5,800.00","120,00"
REG11000,MATE AMARILLO PLASTICO ECONOMICO,909583,REGALERIA,BAZAR,,,PESOS,280.00,"120,00"
BA420664,MATE AUTOCEBANTE CON BOMBILLA,908160,REGALERIA,BAZAR,,,PESOS,"4,990.00","120,00"
BA168525,MATE DE CALACABAZA,908142,REGALERIA,BAZAR,,,PESOS,250.00,"120,00"
BA411506,MATE DE MADERA 411506,908158,REGALERIA,BAZAR,,,PESOS,472.00,"120,00"
BA404103,MATE DE MADERA FORRADO DE ACERO LABRADO,908153,REGALERIA,BAZAR,,,PESOS,"1,500.00","120,00"
BA404102,MATE DE MADERA FORRADO DE ACERO LISO 404102,908152,REGALERIA,BAZAR,,,PESOS,"1,200.00","120,00"
BA17059,MATE DE PLASTICO PASTEL BA17059,908143,REGALERIA,BAZAR,,,PESOS,750.00,"120,00"
REG48700,MATE MADERA / ALUMINIO 404102 - 419999 - 430104,909594,REGALERIA,MATE,,,PESOS,950.00,"120,00"
REG777,MATE MADERA PINTADO,909619,REGALERIA,BAZAR,,,PESOS,780.00,"120,00"
REG006,MATE METAMATE VIAJERO,909580,REGALERIA,BAZAR,,,PESOS,556.00,"120,00"
BA21766,MATE TERMICO ACERO INOXIDABLE NOBEL HOME NH-21766,908145,REGALERIA,BAZAR,,,PESOS,"2,750.00","120,00"
BA280357,MATE VIAJERO METAMATE,908147,REGALERIA,BAZAR,,,PESOS,611.00,"120,00"
REG74877,MATERMO RAO ESTAMPADO FORRADO 980/B,909615,REGALERIA,BAZAR,,,PESOS,"3,600.00","120,00"
BA10136,MATERMO RAO LISO 980,908131,REGALERIA,BAZAR,,,PESOS,"2,980.00","120,00"
300750,MATES ALGARROBO TREMUN 4 MOD.,907720,REGALERIA,MATE,,,PESOS,347.00,"120,00"
2154444877777,MEMORIA SANDISK KINGSTON SD 32 GB,905550,REGALERIA,INFORMATICA,,,PESOS,"7,300.00","120,00"
204364,MINI ARCADE GTC JPG-029,905456,REGALERIA,MINI ARCADE,,,PESOS,"5,220.00","120,00"
BA16833200,MINI BOTELLA DE AGUA INFANTIL ADIRUN,908141,REGALERIA,BAZAR,,,PESOS,"2,333.50","120,00"
RE154213,MONO BRAZO LARGO,909493,REGALERIA,PELUCHE,,,PESOS,"2,475.00","120,00"
205585,MONSTRUO DE MAR SHAKY 446,905536,REGALERIA,MONSTRUO,,,PESOS,994.00,"120,00"
205586,MONSTRUO SMILE SHAKY 447,905537,REGALERIA,MONSTRUO,,,PESOS,596.00,"120,00"
204506,MOUSE GTC ANI-M03,905463,REGALERIA,MOUSE,,,PESOS,"1,650.00","120,00"
204248,MOUSE GTC GAMER MGG-016,905432,REGALERIA,MOUSE,,,PESOS,"1,892.00","120,00"
204277,MOUSE GTC INALAMBRICO MIG 117,905437,REGALERIA,MOUSE,,,PESOS,"1,196.16","120,00"
204271,MOUSE GTC INALAMBRICO MIG-116,905435,REGALERIA,MOUSE,,,PESOS,"1,990.00","120,00"
204251,MOUSE GTC INALAMBRICO MIG-118,905434,REGALERIA,MOUSE,,,PESOS,"1,538.40","120,00"
204250,MOUSE GTC MGG-022 GAMING,905433,REGALERIA,MOUSE,,,PESOS,"3,720.00","120,00"
204276,*,905436,REGALERIA,MOUSE,,,PESOS,868.00,"120,00"
LI8789,MOUSE INALAMBRICO BLANCO 19821 HIGH SENSITIVITY 21*11,909045,REGALERIA,MOUSE,,,PESOS,"3,200.00","120,00"
204505,MOUSE INALAMBRICO W83 YELANDAR,905462,REGALERIA,MOUSE,,,PESOS,"5,350.00","120,00"
204504,MOUSE NOGA NGM - 680,905461,REGALERIA,MOUSE,,,PESOS,"4,600.00","120,00"
LI48486,MOUSE OPTICO FULLTOTAL 198.2019,908974,REGALERIA,MOUSE,,,PESOS,"1,450.00","120,00"
190500002653,MOUSE PAD FW UNIVERSE,903406,REGALERIA,MOUSE,,FW,PESOS,1.00,"120,00"
190500002654,MOUSE PAD SUNSHINE FW BOHO,903408,REGALERIA,MOUSE,,FW,PESOS,1.00,"120,00"
